S,rd,price
0.15189873,-0.01172414,0.00000000
0.15189873,-0.00758621,0.00000000
0.15189873,-0.00344828,0.00000000
0.15189873,0.00068966,0.00000000
0.15189873,0.00482759,0.00000000
0.15189873,0.00896552,0.00000000
0.15189873,0.01310345,0.00000000
0.15189873,0.01724138,0.00000000
0.15189873,0.02137931,0.00000000
0.15189873,0.02551724,0.00000000
0.15189873,0.02965517,0.00000000
0.15189873,0.03379310,0.00000000
0.15189873,0.03793103,0.00000000
0.15189873,0.04206897,0.00000000
0.15189873,0.04620690,0.00000000
0.15189873,0.05034483,0.00000000
0.15189873,0.05448276,0.00000000
0.15189873,0.05862069,0.00000000
0.15189873,0.06275862,0.00000000
0.15189873,0.06689655,0.00000000
0.15189873,0.07103448,0.00000000
0.15189873,0.07517241,0.00000000
0.15189873,0.07931034,0.00000000
0.15189873,0.08344828,0.00000000
0.15189873,0.08758621,0.00000000
0.15189873,0.09172414,0.00000000
0.15189873,0.09586207,0.00000000
0.15189873,0.10000000,0.00000000
0.20253165,-0.02000000,0.00000000
0.20253165,-0.01586207,0.00000000
0.20253165,-0.01172414,0.00000000
0.20253165,-0.00758621,0.00000000
0.20253165,-0.00344828,0.00000000
0.20253165,0.00068966,0.00000000
0.20253165,0.00482759,0.00000000
0.20253165,0.00896552,0.00000000
0.20253165,0.01310345,0.00000000
0.20253165,0.01724138,0.00000000
0.20253165,0.02137931,0.00000000
0.20253165,0.02551724,0.00000000
0.20253165,0.02965517,0.00000000
0.20253165,0.03379310,0.00000000
0.20253165,0.03793103,0.00000000
0.20253165,0.04206897,0.00000000
0.20253165,0.04620690,0.00000000
0.20253165,0.05034483,0.00000000
0.20253165,0.05448276,0.00000000
0.20253165,0.05862069,0.00000000
0.20253165,0.06275862,0.00000000
0.20253165,0.06689655,0.00000000
0.20253165,0.07103448,0.00000000
0.20253165,0.07517241,0.00000000
0.20253165,0.07931034,0.00000000
0.20253165,0.08344828,0.00000000
0.20253165,0.08758621,0.00000000
0.20253165,0.09172414,0.00000000
0.20253165,0.09586207,0.00000000
0.20253165,0.10000000,0.00000000
0.25316456,-0.02000000,0.00000001
0.25316456,-0.01586207,0.00000001
0.25316456,-0.01172414,0.00000001
0.25316456,-0.00758621,0.00000001
0.25316456,-0.00344828,0.00000001
0.25316456,0.00068966,0.00000001
0.25316456,0.00482759,0.00000001
0.25316456,0.00896552,0.00000001
0.25316456,0.01310345,0.00000001
0.25316456,0.01724138,0.00000001
0.25316456,0.02137931,0.00000001
0.25316456,0.02551724,0.00000002
0.25316456,0.02965517,0.00000002
0.25316456,0.03379310,0.00000002
0.25316456,0.03793103,0.00000002
0.25316456,0.04206897,0.00000002
0.25316456,0.04620690,0.00000003
0.25316456,0.05034483,0.00000003
0.25316456,0.05448276,0.00000003
0.25316456,0.05862069,0.00000003
0.25316456,0.06275862,0.00000004
0.25316456,0.06689655,0.00000004
0.25316456,0.07103448,0.00000004
0.25316456,0.07517241,0.00000005
0.25316456,0.07931034,0.00000005
0.25316456,0.08344828,0.00000006
0.25316456,0.08758621,0.00000006
0.25316456,0.09172414,0.00000007
0.25316456,0.09586207,0.00000007
0.25316456,0.10000000,0.00000007
0.30379747,-0.02000000,0.00000009
0.30379747,-0.01586207,0.00000009
0.30379747,-0.01172414,0.00000010
0.30379747,-0.00758621,0.00000011
0.30379747,-0.00344828,0.00000012
0.30379747,0.00068966,0.00000013
0.30379747,0.00482759,0.00000014
0.30379747,0.00896552,0.00000015
0.30379747,0.01310345,0.00000017
0.30379747,0.01724138,0.00000018
0.30379747,0.02137931,0.00000020
0.30379747,0.02551724,0.00000022
0.30379747,0.02965517,0.00000024
0.30379747,0.03379310,0.00000026
0.30379747,0.03793103,0.00000028
0.30379747,0.04206897,0.00000031
0.30379747,0.04620690,0.00000033
0.30379747,0.05034483,0.00000036
0.30379747,0.05448276,0.00000039
0.30379747,0.05862069,0.00000042
0.30379747,0.06275862,0.00000046
0.30379747,0.06689655,0.00000050
0.30379747,0.07103448,0.00000054
0.30379747,0.07517241,0.00000058
0.30379747,0.07931034,0.00000063
0.30379747,0.08344828,0.00000068
0.30379747,0.08758621,0.00000073
0.30379747,0.09172414,0.00000079
0.30379747,0.09586207,0.00000085
0.30379747,0.10000000,0.00000085
0.35443038,-0.02000000,0.00000092
0.35443038,-0.01586207,0.00000092
0.35443038,-0.01172414,0.00000100
0.35443038,-0.00758621,0.00000108
0.35443038,-0.00344828,0.00000117
0.35443038,0.00068966,0.00000127
0.35443038,0.00482759,0.00000137
0.35443038,0.00896552,0.00000148
0.35443038,0.01310345,0.00000160
0.35443038,0.01724138,0.00000173
0.35443038,0.02137931,0.00000186
0.35443038,0.02551724,0.00000201
0.35443038,0.02965517,0.00000216
0.35443038,0.03379310,0.00000233
0.35443038,0.03793103,0.00000251
0.35443038,0.04206897,0.00000270
0.35443038,0.04620690,0.00000290
0.35443038,0.05034483,0.00000311
0.35443038,0.05448276,0.00000335
0.35443038,0.05862069,0.00000359
0.35443038,0.06275862,0.00000386
0.35443038,0.06689655,0.00000414
0.35443038,0.07103448,0.00000444
0.35443038,0.07517241,0.00000476
0.35443038,0.07931034,0.00000509
0.35443038,0.08344828,0.00000546
0.35443038,0.08758621,0.00000584
0.35443038,0.09172414,0.00000625
0.35443038,0.09586207,0.00000668
0.35443038,0.10000000,0.00000668
0.40506329,-0.02000000,0.00000660
0.40506329,-0.01586207,0.00000660
0.40506329,-0.01172414,0.00000708
0.40506329,-0.00758621,0.00000760
0.40506329,-0.00344828,0.00000815
0.40506329,0.00068966,0.00000873
0.40506329,0.00482759,0.00000935
0.40506329,0.00896552,0.00001001
0.40506329,0.01310345,0.00001071
0.40506329,0.01724138,0.00001146
0.40506329,0.02137931,0.00001225
0.40506329,0.02551724,0.00001309
0.40506329,0.02965517,0.00001399
0.40506329,0.03379310,0.00001494
0.40506329,0.03793103,0.00001594
0.40506329,0.04206897,0.00001701
0.40506329,0.04620690,0.00001814
0.40506329,0.05034483,0.00001934
0.40506329,0.05448276,0.00002061
0.40506329,0.05862069,0.00002195
0.40506329,0.06275862,0.00002337
0.40506329,0.06689655,0.00002488
0.40506329,0.07103448,0.00002647
0.40506329,0.07517241,0.00002815
0.40506329,0.07931034,0.00002993
0.40506329,0.08344828,0.00003181
0.40506329,0.08758621,0.00003379
0.40506329,0.09172414,0.00003588
0.40506329,0.09586207,0.00003809
0.40506329,0.10000000,0.00003809
0.45569620,-0.02000000,0.00003486
0.45569620,-0.01586207,0.00003486
0.45569620,-0.01172414,0.00003711
0.45569620,-0.00758621,0.00003949
0.45569620,-0.00344828,0.00004201
0.45569620,0.00068966,0.00004467
0.45569620,0.00482759,0.00004748
0.45569620,0.00896552,0.00005045
0.45569620,0.01310345,0.00005358
0.45569620,0.01724138,0.00005688
0.45569620,0.02137931,0.00006037
0.45569620,0.02551724,0.00006405
0.45569620,0.02965517,0.00006792
0.45569620,0.03379310,0.00007200
0.45569620,0.03793103,0.00007630
0.45569620,0.04206897,0.00008083
0.45569620,0.04620690,0.00008559
0.45569620,0.05034483,0.00009061
0.45569620,0.05448276,0.00009588
0.45569620,0.05862069,0.00010142
0.45569620,0.06275862,0.00010725
0.45569620,0.06689655,0.00011337
0.45569620,0.07103448,0.00011980
0.45569620,0.07517241,0.00012656
0.45569620,0.07931034,0.00013364
0.45569620,0.08344828,0.00014108
0.45569620,0.08758621,0.00014888
0.45569620,0.09172414,0.00015707
0.45569620,0.09586207,0.00016564
0.45569620,0.10000000,0.00016564
0.50632911,-0.02000000,0.00014267
0.50632911,-0.01586207,0.00014267
0.50632911,-0.01172414,0.00015085
0.50632911,-0.00758621,0.00015945
0.50632911,-0.00344828,0.00016847
0.50632911,0.00068966,0.00017795
0.50632911,0.00482759,0.00018789
0.50632911,0.00896552,0.00019832
0.50632911,0.01310345,0.00020926
0.50632911,0.01724138,0.00022073
0.50632911,0.02137931,0.00023275
0.50632911,0.02551724,0.00024534
0.50632911,0.02965517,0.00025853
0.50632911,0.03379310,0.00027233
0.50632911,0.03793103,0.00028678
0.50632911,0.04206897,0.00030190
0.50632911,0.04620690,0.00031772
0.50632911,0.05034483,0.00033425
0.50632911,0.05448276,0.00035154
0.50632911,0.05862069,0.00036961
0.50632911,0.06275862,0.00038848
0.50632911,0.06689655,0.00040819
0.50632911,0.07103448,0.00042876
0.50632911,0.07517241,0.00045024
0.50632911,0.07931034,0.00047265
0.50632911,0.08344828,0.00049602
0.50632911,0.08758621,0.00052040
0.50632911,0.09172414,0.00054581
0.50632911,0.09586207,0.00057230
0.50632911,0.10000000,0.00057230
0.55696203,-0.02000000,0.00047090
0.55696203,-0.01586207,0.00047090
0.55696203,-0.01172414,0.00049495
0.55696203,-0.00758621,0.00052008
0.55696203,-0.00344828,0.00054630
0.55696203,0.00068966,0.00057367
0.55696203,0.00482759,0.00060223
0.55696203,0.00896552,0.00063201
0.55696203,0.01310345,0.00066306
0.55696203,0.01724138,0.00069542
0.55696203,0.02137931,0.00072915
0.55696203,0.02551724,0.00076427
0.55696203,0.02965517,0.00080086
0.55696203,0.03379310,0.00083894
0.55696203,0.03793103,0.00087858
0.55696203,0.04206897,0.00091983
0.55696203,0.04620690,0.00096273
0.55696203,0.05034483,0.00100734
0.55696203,0.05448276,0.00105371
0.55696203,0.05862069,0.00110191
0.55696203,0.06275862,0.00115199
0.55696203,0.06689655,0.00120400
0.55696203,0.07103448,0.00125802
0.55696203,0.07517241,0.00131409
0.55696203,0.07931034,0.00137228
0.55696203,0.08344828,0.00143266
0.55696203,0.08758621,0.00149529
0.55696203,0.09172414,0.00156024
0.55696203,0.09586207,0.00162756
0.55696203,0.10000000,0.00162756
0.60759494,-0.02000000,0.00129680
0.60759494,-0.01586207,0.00129680
0.60759494,-0.01172414,0.00135596
0.60759494,-0.00758621,0.00141741
0.60759494,-0.00344828,0.00148123
0.60759494,0.00068966,0.00154748
0.60759494,0.00482759,0.00161623
0.60759494,0.00896552,0.00168757
0.60759494,0.01310345,0.00176156
0.60759494,0.01724138,0.00183829
0.60759494,0.02137931,0.00191783
0.60759494,0.02551724,0.00200027
0.60759494,0.02965517,0.00208568
0.60759494,0.03379310,0.00217415
0.60759494,0.03793103,0.00226577
0.60759494,0.04206897,0.00236061
0.60759494,0.04620690,0.00245878
0.60759494,0.05034483,0.00256035
0.60759494,0.05448276,0.00266542
0.60759494,0.05862069,0.00277408
0.60759494,0.06275862,0.00288642
0.60759494,0.06689655,0.00300254
0.60759494,0.07103448,0.00312253
0.60759494,0.07517241,0.00324649
0.60759494,0.07931034,0.00337451
0.60759494,0.08344828,0.00350670
0.60759494,0.08758621,0.00364317
0.60759494,0.09172414,0.00378400
0.60759494,0.09586207,0.00392930
0.60759494,0.10000000,0.00392930
0.65822785,-0.02000000,0.00306759
0.65822785,-0.01586207,0.00306759
0.65822785,-0.01172414,0.00319280
0.65822785,-0.00758621,0.00332224
0.65822785,-0.00344828,0.00345602
0.65822785,0.00068966,0.00359425
0.65822785,0.00482759,0.00373704
0.65822785,0.00896552,0.00388450
0.65822785,0.01310345,0.00403675
0.65822785,0.01724138,0.00419389
0.65822785,0.02137931,0.00435605
0.65822785,0.02551724,0.00452333
0.65822785,0.02965517,0.00469586
0.65822785,0.03379310,0.00487376
0.65822785,0.03793103,0.00505715
0.65822785,0.04206897,0.00524615
0.65822785,0.04620690,0.00544088
0.65822785,0.05034483,0.00564146
0.65822785,0.05448276,0.00584802
0.65822785,0.05862069,0.00606069
0.65822785,0.06275862,0.00627958
0.65822785,0.06689655,0.00650484
0.65822785,0.07103448,0.00673658
0.65822785,0.07517241,0.00697493
0.65822785,0.07931034,0.00722003
0.65822785,0.08344828,0.00747200
0.65822785,0.08758621,0.00773098
0.65822785,0.09172414,0.00799708
0.65822785,0.09586207,0.00827046
0.65822785,0.10000000,0.00827046
0.70886076,-0.02000000,0.00638885
0.70886076,-0.01586207,0.00638885
0.70886076,-0.01172414,0.00662252
0.70886076,-0.00758621,0.00686306
0.70886076,-0.00344828,0.00711062
0.70886076,0.00068966,0.00736532
0.70886076,0.00482759,0.00762731
0.70886076,0.00896552,0.00789674
0.70886076,0.01310345,0.00817374
0.70886076,0.01724138,0.00845846
0.70886076,0.02137931,0.00875104
0.70886076,0.02551724,0.00905163
0.70886076,0.02965517,0.00936037
0.70886076,0.03379310,0.00967741
0.70886076,0.03793103,0.01000288
0.70886076,0.04206897,0.01033694
0.70886076,0.04620690,0.01067972
0.70886076,0.05034483,0.01103138
0.70886076,0.05448276,0.01139206
0.70886076,0.05862069,0.01176191
0.70886076,0.06275862,0.01214105
0.70886076,0.06689655,0.01252965
0.70886076,0.07103448,0.01292785
0.70886076,0.07517241,0.01333577
0.70886076,0.07931034,0.01375358
0.70886076,0.08344828,0.01418141
0.70886076,0.08758621,0.01461939
0.70886076,0.09172414,0.01506768
0.70886076,0.09586207,0.01552640
0.70886076,0.10000000,0.01552640
0.75949367,-0.02000000,0.01196121
0.75949367,-0.01586207,0.01196121
0.75949367,-0.01172414,0.01235374
0.75949367,-0.00758621,0.01275626
0.75949367,-0.00344828,0.01316891
0.75949367,0.00068966,0.01359187
0.75949367,0.00482759,0.01402527
0.75949367,0.00896552,0.01446927
0.75949367,0.01310345,0.01492403
0.75949367,0.01724138,0.01538970
0.75949367,0.02137931,0.01586643
0.75949367,0.02551724,0.01635437
0.75949367,0.02965517,0.01685367
0.75949367,0.03379310,0.01736447
0.75949367,0.03793103,0.01788693
0.75949367,0.04206897,0.01842119
0.75949367,0.04620690,0.01896739
0.75949367,0.05034483,0.01952567
0.75949367,0.05448276,0.02009617
0.75949367,0.05862069,0.02067903
0.75949367,0.06275862,0.02127439
0.75949367,0.06689655,0.02188237
0.75949367,0.07103448,0.02250312
0.75949367,0.07517241,0.02313675
0.75949367,0.07931034,0.02378341
0.75949367,0.08344828,0.02444320
0.75949367,0.08758621,0.02511625
0.75949367,0.09172414,0.02580268
0.75949367,0.09586207,0.02650261
0.75949367,0.10000000,0.02650261
0.81012658,-0.02000000,0.02048328
0.81012658,-0.01586207,0.02048328
0.81012658,-0.01172414,0.02108712
0.81012658,-0.00758621,0.02170416
0.81012658,-0.00344828,0.02233454
0.81012658,0.00068966,0.02297842
0.81012658,0.00482759,0.02363592
0.81012658,0.00896552,0.02430720
0.81012658,0.01310345,0.02499238
0.81012658,0.01724138,0.02569161
0.81012658,0.02137931,0.02640500
0.81012658,0.02551724,0.02713270
0.81012658,0.02965517,0.02787483
0.81012658,0.03379310,0.02863150
0.81012658,0.03793103,0.02940284
0.81012658,0.04206897,0.03018896
0.81012658,0.04620690,0.03098997
0.81012658,0.05034483,0.03180598
0.81012658,0.05448276,0.03263711
0.81012658,0.05862069,0.03348343
0.81012658,0.06275862,0.03434506
0.81012658,0.06689655,0.03522209
0.81012658,0.07103448,0.03611461
0.81012658,0.07517241,0.03702269
0.81012658,0.07931034,0.03794643
0.81012658,0.08344828,0.03888589
0.81012658,0.08758621,0.03984116
0.81012658,0.09172414,0.04081229
0.81012658,0.09586207,0.04179936
0.81012658,0.10000000,0.04179936
0.86075949,-0.02000000,0.03255191
0.86075949,-0.01586207,0.03255191
0.86075949,-0.01172414,0.03341487
0.86075949,-0.00758621,0.03429392
0.86075949,-0.00344828,0.03518916
0.86075949,0.00068966,0.03610069
0.86075949,0.00482759,0.03702861
0.86075949,0.00896552,0.03797303
0.86075949,0.01310345,0.03893402
0.86075949,0.01724138,0.03991169
0.86075949,0.02137931,0.04090610
0.86075949,0.02551724,0.04191734
0.86075949,0.02965517,0.04294548
0.86075949,0.03379310,0.04399058
0.86075949,0.03793103,0.04505271
0.86075949,0.04206897,0.04613194
0.86075949,0.04620690,0.04722830
0.86075949,0.05034483,0.04834185
0.86075949,0.05448276,0.04947263
0.86075949,0.05862069,0.05062067
0.86075949,0.06275862,0.05178602
0.86075949,0.06689655,0.05296868
0.86075949,0.07103448,0.05416870
0.86075949,0.07517241,0.05538608
0.86075949,0.07931034,0.05662082
0.86075949,0.08344828,0.05787295
0.86075949,0.08758621,0.05914244
0.86075949,0.09172414,0.06042931
0.86075949,0.09586207,0.06173353
0.86075949,0.10000000,0.06173353
0.91139241,-0.02000000,0.04858725
0.91139241,-0.01586207,0.04858725
0.91139241,-0.01172414,0.04974688
0.91139241,-0.00758621,0.05092475
0.91139241,-0.00344828,0.05212091
0.91139241,0.00068966,0.05333539
0.91139241,0.00482759,0.05456823
0.91139241,0.00896552,0.05581946
0.91139241,0.01310345,0.05708909
0.91139241,0.01724138,0.05837715
0.91139241,0.02137931,0.05968364
0.91139241,0.02551724,0.06100856
0.91139241,0.02965517,0.06235193
0.91139241,0.03379310,0.06371372
0.91139241,0.03793103,0.06509392
0.91139241,0.04206897,0.06649252
0.91139241,0.04620690,0.06790949
0.91139241,0.05034483,0.06934479
0.91139241,0.05448276,0.07079839
0.91139241,0.05862069,0.07227024
0.91139241,0.06275862,0.07376030
0.91139241,0.06689655,0.07526850
0.91139241,0.07103448,0.07679479
0.91139241,0.07517241,0.07833909
0.91139241,0.07931034,0.07990134
0.91139241,0.08344828,0.08148144
0.91139241,0.08758621,0.08307933
0.91139241,0.09172414,0.08469489
0.91139241,0.09586207,0.08632804
0.91139241,0.10000000,0.08632804
0.96202532,-0.02000000,0.06879688
0.96202532,-0.01586207,0.06879688
0.96202532,-0.01172414,0.07027691
0.96202532,-0.00758621,0.07177634
0.96202532,-0.00344828,0.07329516
0.96202532,0.00068966,0.07483331
0.96202532,0.00482759,0.07639074
0.96202532,0.00896552,0.07796741
0.96202532,0.01310345,0.07956324
0.96202532,0.01724138,0.08117818
0.96202532,0.02137931,0.08281214
0.96202532,0.02551724,0.08446505
0.96202532,0.02965517,0.08613681
0.96202532,0.03379310,0.08782734
0.96202532,0.03793103,0.08953653
0.96202532,0.04206897,0.09126428
0.96202532,0.04620690,0.09301048
0.96202532,0.05034483,0.09477500
0.96202532,0.05448276,0.09655772
0.96202532,0.05862069,0.09835852
0.96202532,0.06275862,0.10017725
0.96202532,0.06689655,0.10201378
0.96202532,0.07103448,0.10386795
0.96202532,0.07517241,0.10573961
0.96202532,0.07931034,0.10762861
0.96202532,0.08344828,0.10953477
0.96202532,0.08758621,0.11145792
0.96202532,0.09172414,0.11339790
0.96202532,0.09586207,0.11535452
0.96202532,0.10000000,0.11535452
1.01265823,-0.02000000,0.09317841
1.01265823,-0.01586207,0.09317841
1.01265823,-0.01172414,0.09498768
1.01265823,-0.00758621,0.09681644
1.01265823,-0.00344828,0.09866457
1.01265823,0.00068966,0.10053194
1.01265823,0.00482759,0.10241841
1.01265823,0.00896552,0.10432385
1.01265823,0.01310345,0.10624809
1.01265823,0.01724138,0.10819100
1.01265823,0.02137931,0.11015241
1.01265823,0.02551724,0.11213215
1.01265823,0.02965517,0.11413005
1.01265823,0.03379310,0.11614594
1.01265823,0.03793103,0.11817962
1.01265823,0.04206897,0.12023092
1.01265823,0.04620690,0.12229963
1.01265823,0.05034483,0.12438556
1.01265823,0.05448276,0.12648850
1.01265823,0.05862069,0.12860824
1.01265823,0.06275862,0.13074457
1.01265823,0.06689655,0.13289726
1.01265823,0.07103448,0.13506609
1.01265823,0.07517241,0.13725083
1.01265823,0.07931034,0.13945125
1.01265823,0.08344828,0.14166711
1.01265823,0.08758621,0.14389817
1.01265823,0.09172414,0.14614417
1.01265823,0.09586207,0.14840488
1.01265823,0.10000000,0.14840488
1.06329114,-0.02000000,0.12155076
1.06329114,-0.01586207,0.12155076
1.06329114,-0.01172414,0.12368430
1.06329114,-0.00758621,0.12583635
1.06329114,-0.00344828,0.12800672
1.06329114,0.00068966,0.13019518
1.06329114,0.00482759,0.13240153
1.06329114,0.00896552,0.13462554
1.06329114,0.01310345,0.13686699
1.06329114,0.01724138,0.13912565
1.06329114,0.02137931,0.14140127
1.06329114,0.02551724,0.14369362
1.06329114,0.02965517,0.14600245
1.06329114,0.03379310,0.14832751
1.06329114,0.03793103,0.15066855
1.06329114,0.04206897,0.15302530
1.06329114,0.04620690,0.15539751
1.06329114,0.05034483,0.15778490
1.06329114,0.05448276,0.16018720
1.06329114,0.05862069,0.16260415
1.06329114,0.06275862,0.16503546
1.06329114,0.06689655,0.16748085
1.06329114,0.07103448,0.16994004
1.06329114,0.07517241,0.17241273
1.06329114,0.07931034,0.17489865
1.06329114,0.08344828,0.17739749
1.06329114,0.08758621,0.17990897
1.06329114,0.09172414,0.18243277
1.06329114,0.09586207,0.18496862
1.06329114,0.10000000,0.18496862
1.11392405,-0.02000000,0.15360083
1.11392405,-0.01586207,0.15360083
1.11392405,-0.01172414,0.15604230
1.11392405,-0.00758621,0.15850040
1.11392405,-0.00344828,0.16097487
1.11392405,0.00068966,0.16346543
1.11392405,0.00482759,0.16597179
1.11392405,0.00896552,0.16849367
1.11392405,0.01310345,0.17103079
1.11392405,0.01724138,0.17358284
1.11392405,0.02137931,0.17614953
1.11392405,0.02551724,0.17873056
1.11392405,0.02965517,0.18132563
1.11392405,0.03379310,0.18393443
1.11392405,0.03793103,0.18655666
1.11392405,0.04206897,0.18919201
1.11392405,0.04620690,0.19184015
1.11392405,0.05034483,0.19450079
1.11392405,0.05448276,0.19717359
1.11392405,0.05862069,0.19985825
1.11392405,0.06275862,0.20255444
1.11392405,0.06689655,0.20526184
1.11392405,0.07103448,0.20798013
1.11392405,0.07517241,0.21070898
1.11392405,0.07931034,0.21344807
1.11392405,0.08344828,0.21619708
1.11392405,0.08758621,0.21895568
1.11392405,0.09172414,0.22172354
1.11392405,0.09586207,0.22450033
1.11392405,0.10000000,0.22450033
1.16455696,-0.02000000,0.18893357
1.16455696,-0.01586207,0.18893357
1.16455696,-0.01172414,0.19165840
1.16455696,-0.00758621,0.19439730
1.16455696,-0.00344828,0.19714997
1.16455696,0.00068966,0.19991606
1.16455696,0.00482759,0.20269526
1.16455696,0.00896552,0.20548722
1.16455696,0.01310345,0.20829162
1.16455696,0.01724138,0.21110812
1.16455696,0.02137931,0.21393638
1.16455696,0.02551724,0.21677608
1.16455696,0.02965517,0.21962686
1.16455696,0.03379310,0.22248839
1.16455696,0.03793103,0.22536033
1.16455696,0.04206897,0.22824235
1.16455696,0.04620690,0.23113409
1.16455696,0.05034483,0.23403522
1.16455696,0.05448276,0.23694540
1.16455696,0.05862069,0.23986428
1.16455696,0.06275862,0.24279153
1.16455696,0.06689655,0.24572680
1.16455696,0.07103448,0.24866976
1.16455696,0.07517241,0.25162007
1.16455696,0.07931034,0.25457738
1.16455696,0.08344828,0.25754138
1.16455696,0.08758621,0.26051171
1.16455696,0.09172414,0.26348804
1.16455696,0.09586207,0.26647005
1.16455696,0.10000000,0.26647005
1.21518987,-0.02000000,0.22711714
1.21518987,-0.01586207,0.22711714
1.21518987,-0.01172414,0.23009575
1.21518987,-0.00758621,0.23308543
1.21518987,-0.00344828,0.23608583
1.21518987,0.00068966,0.23909660
1.21518987,0.00482759,0.24211738
1.21518987,0.00896552,0.24514781
1.21518987,0.01310345,0.24818755
1.21518987,0.01724138,0.25123623
1.21518987,0.02137931,0.25429350
1.21518987,0.02551724,0.25735900
1.21518987,0.02965517,0.26043238
1.21518987,0.03379310,0.26351329
1.21518987,0.03793103,0.26660138
1.21518987,0.04206897,0.26969629
1.21518987,0.04620690,0.27279768
1.21518987,0.05034483,0.27590520
1.21518987,0.05448276,0.27901851
1.21518987,0.05862069,0.28213725
1.21518987,0.06275862,0.28526110
1.21518987,0.06689655,0.28838971
1.21518987,0.07103448,0.29152274
1.21518987,0.07517241,0.29465986
1.21518987,0.07931034,0.29780074
1.21518987,0.08344828,0.30094505
1.21518987,0.08758621,0.30409246
1.21518987,0.09172414,0.30724266
1.21518987,0.09586207,0.31039531
1.21518987,0.10000000,0.31039531
1.26582278,-0.02000000,0.26771882
1.26582278,-0.01586207,0.26771882
1.26582278,-0.01172414,0.27091941
1.26582278,-0.00758621,0.27412786
1.26582278,-0.00344828,0.27734380
1.26582278,0.00068966,0.28056686
1.26582278,0.00482759,0.28379668
1.26582278,0.00896552,0.28703290
1.26582278,0.01310345,0.29027517
1.26582278,0.01724138,0.29352311
1.26582278,0.02137931,0.29677638
1.26582278,0.02551724,0.30003463
1.26582278,0.02965517,0.30329750
1.26582278,0.03379310,0.30656464
1.26582278,0.03793103,0.30983572
1.26582278,0.04206897,0.31311038
1.26582278,0.04620690,0.31638829
1.26582278,0.05034483,0.31966911
1.26582278,0.05448276,0.32295251
